fileName,title,description,ms.service,realPath,fileLocation,URL
aog-sql-database-connection-faq, Azure SQL 数据库常见的连接问题, Azure SQL 数据库常见的连接问题, sql-database,az-docs-pr.zh-cn\others\azure-operations-guide\sql-database\aog-sql-database-connection-faq.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\sql-database\aog-sql-database-connection-faq.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/sql-database/aog-sql-database-connection-faq/
aog-sql-database-export-function-faq, 有关 Azure SQL 数据库导出功能的常见问题及回答, 有关 Azure SQL 数据库导出功能的常见问题及回答, sql-database,az-docs-pr.zh-cn\others\azure-operations-guide\sql-database\aog-sql-database-export-function-faq.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\sql-database\aog-sql-database-export-function-faq.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/sql-database/aog-sql-database-export-function-faq/
aog-sql-database-howto-adjust-utc-timezone, 如何将 Azure SQL 数据库时区修改为中国时间, 如何将 Azure SQL 数据库时区修改为中国时间, sql-database,az-docs-pr.zh-cn\others\azure-operations-guide\sql-database\aog-sql-database-howto-adjust-utc-timezone.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\sql-database\aog-sql-database-howto-adjust-utc-timezone.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/sql-database/aog-sql-database-howto-adjust-utc-timezone/
aog-sql-database-howto-connect-with-jdbc, JDBC 如何连接 SQL Azure 数据库, JDBC 如何连接 SQL Azure 数据库, sql-database,az-docs-pr.zh-cn\others\azure-operations-guide\sql-database\aog-sql-database-howto-connect-with-jdbc.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\sql-database\aog-sql-database-howto-connect-with-jdbc.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/sql-database/aog-sql-database-howto-connect-with-jdbc/
aog-sql-database-howto-solve-always-on-cannot-access," ""如何解决 Azure  Always On listener 无法访问的问题"""," ""如何解决 Azure  Always On listener 无法访问的问题""", sql-database,az-docs-pr.zh-cn\others\azure-operations-guide\sql-database\aog-sql-database-howto-solve-always-on-cannot-access.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\sql-database\aog-sql-database-howto-solve-always-on-cannot-access.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/sql-database/aog-sql-database-howto-solve-always-on-cannot-access/
aog-sql-database-set-heart-beat," ""如何手动设置发送心跳信号防止数据库连接过期"""," ""如何手动设置发送心跳信号防止数据库连接过期""", sql-database,az-docs-pr.zh-cn\others\azure-operations-guide\sql-database\aog-sql-database-set-heart-beat.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\sql-database\aog-sql-database-set-heart-beat.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/sql-database/aog-sql-database-set-heart-beat/
aog-sql-database-transaction-copy, 如何创建事务复制将本地数据同步到 SQL Azure, 如何创建事务复制将本地数据同步到 SQL Azure, sql-database,az-docs-pr.zh-cn\others\azure-operations-guide\sql-database\aog-sql-database-transaction-copy.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\sql-database\aog-sql-database-transaction-copy.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/sql-database/aog-sql-database-transaction-copy/
aog-sql-database-troubleshot-dead-lock, 如何查看 SQL Azure 数据库死锁 (DB POD), 如何查看 SQL Azure 数据库死锁 (DB POD), sql-database,az-docs-pr.zh-cn\others\azure-operations-guide\sql-database\aog-sql-database-troubleshot-dead-lock.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\sql-database\aog-sql-database-troubleshot-dead-lock.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/sql-database/aog-sql-database-troubleshot-dead-lock/
aog-storage-analytics-faq," ""Azure 存储分析日志常见问题"""," ""Azure 存储分析日志常见问题""", storage,az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-analytics-faq.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-analytics-faq.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/storage/aog-storage-analytics-faq/
aog-storage-blob-append-blob-howto-operate-via-powershell," ""如何使用 PowerShell 对 Azure 存储的追加 Blob (Append Blob) 进行读写"""," ""如何使用 PowerShell 对 Azure 存储的追加 Blob (Append Blob) 进行读写""", storage,az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-blob-append-blob-howto-operate-via-powershell.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-blob-append-blob-howto-operate-via-powershell.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/storage/aog-storage-blob-append-blob-howto-operate-via-powershell/
aog-storage-blob-breaklease, Page Blob 文件释放租约工具, 通过 Page Blob 文件释放租约工具解决删除 Page Blob 文件被占用的问题, storage,az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-blob-breaklease.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-blob-breaklease.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/storage/aog-storage-blob-breaklease/
aog-storage-blob-file-md5, 如何调用 API 获取 Azure 文件存储中文件的 MD5, Azure storage file中api获取不到MD5的问题解释。, storage,az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-blob-file-md5.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-blob-file-md5.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/storage/aog-storage-blob-file-md5/
aog-storage-blob-howto-statistic-daily-files-via-powershell, 通过 PowerShell 统计存储服务每日文件新增数量, 通过 PowerShell 统计存储服务每日文件新增数量, storage,az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-blob-howto-statistic-daily-files-via-powershell.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-blob-howto-statistic-daily-files-via-powershell.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/storage/aog-storage-blob-howto-statistic-daily-files-via-powershell/
aog-storage-blob-howto-store-mime-type, 如何配置 Azure Blob 存储中文件的互联网媒体类型, 配置 Azure Blob 存储中文件的互联网媒体类型以避免被点击时反复下载, storage,az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-blob-howto-store-mime-type.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-blob-howto-store-mime-type.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/storage/aog-storage-blob-howto-store-mime-type/
aog-storage-blob-howto-upload-big-file-to-storage," ""上传大文件到 Azure 存储块 Blob"""," ""上传大文件到 Azure 存储块 Blob""", storage,az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-blob-howto-upload-big-file-to-storage.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-blob-howto-upload-big-file-to-storage.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/storage/aog-storage-blob-howto-upload-big-file-to-storage/
aog-storage-blob-integrity-checking-with-md5, Azure Blob 存储基于 MD5 的完整性检查, Azure Blob 存储如何通过 MD5 检查上传文件完整性, storage,az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-blob-integrity-checking-with-md5.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-blob-integrity-checking-with-md5.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/storage/aog-storage-blob-integrity-checking-with-md5/
aog-storage-blob-wget-download-offset, 关于 wget 下载 Blob 文件如何断点续传, 关于 wget 下载 Blob 文件如何断点续传。, storage,az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-blob-wget-download-offset.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-blob-wget-download-offset.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/storage/aog-storage-blob-wget-download-offset/
aog-storage-file-qa-can-only-be-accessed-once-with-sas-through-ie-or-edge-browser, IE 或 Edge 浏览器通过 SAS 访问 File 文件只能访问一次, IE 或 Edge 浏览器通过 SAS 访问 File 文件只能访问一次, storage,az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-file-qa-can-only-be-accessed-once-with-sas-through-ie-or-edge-browser.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-file-qa-can-only-be-accessed-once-with-sas-through-ie-or-edge-browser.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/storage/aog-storage-file-qa-can-only-be-accessed-once-with-sas-through-ie-or-edge-browser/
aog-storage-fio-iops-test, 使用 fio 工具对 Azure 存储进行 IOPS 测试, 介绍如何使用 fio 工具对 Azure 存储进行 IOPS 测试。, storage,az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-fio-iops-test.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-fio-iops-test.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/storage/aog-storage-fio-iops-test/
aog-storage-how-to-create-account-container, 如何创建存储账号及容器, 本页介绍如何创建存储账号及容器。, storage,az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-how-to-create-account-container.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-how-to-create-account-container.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/storage/aog-storage-how-to-create-account-container/
aog-storage-how-to-create-sas-for-blob, 如何为Azure存储的Blob创建SAS（共享访问签名）令牌, 如何为Blob创建SAS令牌, storage,az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-how-to-create-sas-for-blob.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-how-to-create-sas-for-blob.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/storage/aog-storage-how-to-create-sas-for-blob/
aog-storage-how-to-improve-block-blob-performance," ""如何解决 Block Blob 读取速度慢的问题"""," ""如何解决 Block Blob 读取速度慢的问题""", storage,az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-how-to-improve-block-blob-performance.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-how-to-improve-block-blob-performance.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/storage/aog-storage-how-to-improve-block-blob-performance/
aog-storage-how-to-use-azcopy, 通过AzCopy操作Azure存储, 本页介绍如何使用AzCopy操作storage。, storage,az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-how-to-use-azcopy.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-how-to-use-azcopy.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/storage/aog-storage-how-to-use-azcopy/
aog-storage-howto-get-specified-blob-with-python, Python 操作存储获取指定目录 Blob 文件的实现, 如何使用 Python 操作存储获取指定目录 Blob 文件, storage,az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-howto-get-specified-blob-with-python.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-howto-get-specified-blob-with-python.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/storage/aog-storage-howto-get-specified-blob-with-python/
aog-storage-howto-support-flash-cors," ""如何设置 Azure Storage 支持 Flash 跨域"""," ""如何设置 Azure Storage 支持 Flash 跨域""", storage,az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-howto-support-flash-cors.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-howto-support-flash-cors.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/storage/aog-storage-howto-support-flash-cors/
aog-storage-implement-cross-domain-upload-files-to-storage-with-javascript, 使用 Javascript 实现跨域上传文件到存储, 使用 Javascript 实现跨域上传文件到存储, storage,az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-implement-cross-domain-upload-files-to-storage-with-javascript.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-implement-cross-domain-upload-files-to-storage-with-javascript.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/storage/aog-storage-implement-cross-domain-upload-files-to-storage-with-javascript/
aog-storage-media-stop-resume, 如何使用 Azure blob storage 在浏览器中实现对媒体文件拖拽点播, 如何使用 Azure blob storage 在浏览器中实现对媒体文件拖拽点播。, storage,az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-media-stop-resume.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-media-stop-resume.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/storage/aog-storage-media-stop-resume/
aog-storage-rest-api-guidance, 存储 REST 接口调用使用说明及范例, 存储 REST 接口调用使用说明及范例, storage,az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-rest-api-guidance.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-rest-api-guidance.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/storage/aog-storage-rest-api-guidance/
aog-storage-table-rest-api-sample, Storage Table Rest API 调用示例, Storage Table Rest API 调用示例, storage,az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-table-rest-api-sample.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\storage\aog-storage-table-rest-api-sample.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/storage/aog-storage-table-rest-api-sample/
aog-virtual-machine-scale-sets-howto-set-autoscaling-properties-with-command, 使用命令行如何调整 VMSS Autoscaling 的属性, 使用命令行如何调整 VMSS Autoscaling 的属性, virtual-machine-scale-sets,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machine-scale-sets\aog-virtual-machine-scale-sets-howto-set-autoscaling-properties-with-command.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machine-scale-sets\aog-virtual-machine-scale-sets-howto-set-autoscaling-properties-with-command.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machine-scale-sets/aog-virtual-machine-scale-sets-howto-set-autoscaling-properties-with-command/
aog-virtual-machine-scale-sets-linux-enable-diagnostic, 为运行中的 Linux VMSS 启用诊断, 为运行中的 Linux VMSS 启用诊断, virtual-machine-scale-sets,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machine-scale-sets\aog-virtual-machine-scale-sets-linux-enable-diagnostic.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machine-scale-sets\aog-virtual-machine-scale-sets-linux-enable-diagnostic.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machine-scale-sets/aog-virtual-machine-scale-sets-linux-enable-diagnostic/
aog-virtual-machines-access-public-network-with-same-pip, 'ARM 虚拟机使用同一个公共 IP 访问公网的解决方案', 'ARM 虚拟机使用同一个公共 IP 访问公网的解决方案', virtual-machines,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\aog-virtual-machines-access-public-network-with-same-pip.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\aog-virtual-machines-access-public-network-with-same-pip.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/aog-virtual-machines-access-public-network-with-same-pip/
aog-virtual-machines-add-vm-to-availability-group, 将虚拟机添加到可用性集中, 本页介绍如何将虚拟机添加到可用性集中。, virtual-machines,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\aog-virtual-machines-add-vm-to-availability-group.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\aog-virtual-machines-add-vm-to-availability-group.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/aog-virtual-machines-add-vm-to-availability-group/
